Country Name,Country Code,Year,GDP_Per_Capita,Female_Usage_Pct,Male_Usage_Pct,Internet_Usage_Pct,Region,Cost_1GB_USD,Affordability_Pct
Ecuador,ECU,2012,5634.08393191094,34.1507,36.161,35.1351,SOUTH AMERICA,,
Egypt,EGY,2012,2996.0677072015,,,26.4,NORTHERN AFRICA,,
Euro area,EMU,2012,37481.4502473034,,,,,,
Eritrea,ERI,2012,,,,0.8,NORTHERN AFRICA,,
Spain,ESP,2012,28456.4438151477,66.8101,72.1437,69.81,WESTERN EUROPE,,
Estonia,EST,2012,17568.2137969714,77.1888,78.6717,78.3899,BALTICS,,
Ethiopia,ETH,2012,452.101031885754,,,2.9,SUB-SAHARAN AFRICA,,
European Union,EUU,2012,33324.7709896821,,,,,,
Fragile and conflict affected situations,FCS,2012,2233.12675819557,,,11.6,,,
Finland,FIN,2012,47551.6740841369,89.6412,90.1176,89.88,WESTERN EUROPE,,
Fiji,FJI,2012,4341.40338748749,,,33.7424,OCEANIA,,
France,FRA,2012,40863.5814412333,80.4201,82.519,81.44,WESTERN EUROPE,,
Faroe Islands,FRO,2012,50261.9616267693,,,85.3352,WESTERN EUROPE,,
"Micronesia, Fed. Sts.",FSM,2012,2992.28916099077,,,25.9744,,,
Gabon,GAB,2012,9296.96587941088,,,24.0,SUB-SAHARAN AFRICA,,
United Kingdom,GBR,2012,42688.3263728372,87.2662,87.6888,87.48,WESTERN EUROPE,,
Georgia,GEO,2012,4530.69533409431,,,36.94,CIS (FORMER USSR),,
Ghana,GHA,2012,1543.77524235764,,,10.6,SUB-SAHARAN AFRICA,,
Gibraltar,GIB,2012,,,,65.017,WESTERN EUROPE,,
Guinea,GIN,2012,699.353377212197,,,3.1,SUB-SAHARAN AFRICA,,
Gambia,GMB,2012,692.579361628102,,,12.4492,SUB-SAHARAN AFRICA,,
Guinea-Bissau,GNB,2012,635.461653303881,,,2.89399,SUB-SAHARAN AFRICA,,
Equatorial Guinea,GNQ,2012,17308.5723924575,,,13.9432,SUB-SAHARAN AFRICA,,
Greece,GRC,2012,21624.346052551,52.3219,57.9028,55.07,WESTERN EUROPE,,
Grenada,GRD,2012,7092.71985352677,,,32.0,CARIBBEAN,,
Greenland,GRL,2012,45936.9562817724,,,64.896,NORTHERN AMERICA,,
Guatemala,GTM,2012,3286.61959336267,,,16.0,CENTRAL AMERICA,,
Guam,GUM,2012,31653.7506538168,,,61.5342,OCEANIA,,
Guyana,GUY,2012,5444.39751913913,,,30.5,SOUTH AMERICA,,
High income,HIC,2012,38693.845536167,,,73.7,,,
Hong Kong,HKG,2012,36730.796195815,70.1591,75.7906,72.9,ASIA (EX. NEAR EAST),,
Honduras,HND,2012,2126.03474686503,,,18.12,CENTRAL AMERICA,,
Heavily indebted poor countries (HIPC),HPC,2012,881.192621901094,,,,,,
Croatia,HRV,2012,13507.7805260991,54.7196,70.2468,61.94,EASTERN EUROPE,,
Haiti,HTI,2012,1361.39396587374,,,9.8,CARIBBEAN,,
Hungary,HUN,2012,12950.1594488143,69.2368,71.4033,70.58,EASTERN EUROPE,,
IBRD only,IBD,2012,5617.65268604461,,,31.5,,,
IDA & IBRD total,IBT,2012,4531.17008727409,,,25.7,,,
IDA total,IDA,2012,1263.41124156596,,,7.9,,,
IDA blend,IDB,2012,1844.1586935183,,,11.8,,,
Indonesia,IDN,2012,3632.27254030331,,,14.52,ASIA (EX. NEAR EAST),,
IDA only,IDX,2012,945.581958388053,,,5.8,,,
Isle of Man,IMN,2012,79329.2034347434,,,,WESTERN EUROPE,,
India,IND,2012,1429.32199520032,,,11.1,ASIA (EX. NEAR EAST),,
Ireland,IRL,2012,49335.8408099555,77.2764,76.5647,76.92,WESTERN EUROPE,,
Iran,IRN,2012,8114.08099831877,,,22.73,ASIA (EX. NEAR EAST),,
Iraq,IRQ,2012,6477.59618450955,,,7.1,NEAR EAST,,
Iceland,ISL,2012,46594.9869146614,95.4581,96.9532,96.2098,WESTERN EUROPE,,
Israel,ISR,2012,33321.4300881602,68.0308,73.7588,70.8,NEAR EAST,,
Italy,ITA,2012,34854.3949441965,50.8043,60.9477,55.83,WESTERN EUROPE,,
Jamaica,JAM,2012,5340.83333232158,36.5006,30.9804,33.79,CARIBBEAN,,
Jordan,JOR,2012,4169.50470054618,,,37.0,NEAR EAST,,
Japan,JPN,2012,49145.2804308193,74.0008,85.326,79.4964,ASIA (EX. NEAR EAST),,
Kazakhstan,KAZ,2012,12018.7966527993,,,61.9066,CIS (FORMER USSR),,
Kenya,KEN,2012,1285.00536171512,,,10.5,SUB-SAHARAN AFRICA,,
Kyrgyzstan,KGZ,2012,1168.62244675446,,,19.8,CIS (FORMER USSR),,
Cambodia,KHM,2012,1192.80263041673,,,4.94,ASIA (EX. NEAR EAST),,
Kiribati,KIR,2012,1843.55336349889,,,10.7468,OCEANIA,,
St. Kitts and Nevis,KNA,2012,17532.0559008608,,,64.0,,,
South Korea,KOR,2012,26600.5477433903,80.0183,88.1229,84.07,ASIA (EX. NEAR EAST),,
Kuwait,KWT,2012,52155.2225833921,,,70.45,NEAR EAST,,
Latin America & Caribbean (excluding high income),LAC,2012,9823.2489447351,,,42.1,,,
Laos,LAO,2012,1563.5650771337,,,10.7477,,,
Lebanon,LBN,2012,8406.98405608118,,,61.2498,NEAR EAST,,
Liberia,LBR,2012,638.368751462083,,,2.6,SUB-SAHARAN AFRICA,,
Libya,LBY,2012,14975.8902795144,,,15.2,NORTHERN AFRICA,,
St. Lucia,LCA,2012,9260.30006551714,,,45.865,,,
Latin America & Caribbean,LCN,2012,10330.3504679629,,,43.0,,,
Least developed countries: UN classification,LDC,2012,947.489031265643,,,4.8,,,
Low income,LIC,2012,773.887672422173,,,5.4,,,
Liechtenstein,LIE,2012,148842.035144342,,,89.4077,WESTERN EUROPE,,
Sri Lanka,LKA,2012,3327.77613691283,,,,ASIA (EX. NEAR EAST),,
Lower middle income,LMC,2012,1701.13738449151,,,13.6,,,
Low & middle income,LMY,2012,4133.76162366082,,,,,,
Lesotho,LSO,2012,1217.93071228944,,,10.0,SUB-SAHARAN AFRICA,,
Late-demographic dividend,LTE,2012,8073.2094428812,,,,,,
Lithuania,LTU,2012,14288.1853493139,66.0555,66.3273,67.23,BALTICS,,
Luxembourg,LUX,2012,112584.676270958,88.548,95.2823,91.9499,WESTERN EUROPE,,
Latvia,LVA,2012,13329.3499931271,72.0633,74.3198,73.1199,BALTICS,,
Macao,MAC,2012,76058.0224963659,60.4749,62.208,61.31,,,
Morocco,MAR,2012,3164.17724609375,45.7717,65.3959,55.4161,NORTHERN AFRICA,,
Monaco,MCO,2012,165444.651378771,,,87.0,WESTERN EUROPE,,
Moldova,MDA,2012,3044.8084324815,,,34.65,EASTERN EUROPE,,
Madagascar,MDG,2012,493.511162904211,,,2.3,SUB-SAHARAN AFRICA,,
Maldives,MDV,2012,7461.29703686309,,,38.9301,ASIA (EX. NEAR EAST),,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2012,6048.09249990772,,,22.4,,,
Mexico,MEX,2012,10744.1335242686,37.6578,41.9985,39.75,CENTRAL AMERICA,,
Marshall Islands,MHL,2012,3514.26515490383,,,12.5,OCEANIA,,
Middle income,MIC,2012,4424.22119652774,,,,,,
North Macedonia,MKD,2012,5049.8265386157,54.1421,60.7316,57.4499,,,
Mali,MLI,2012,872.506092465564,,,2.8,SUB-SAHARAN AFRICA,,
Malta,MLT,2012,22878.3130866521,66.3228,70.7682,68.1999,WESTERN EUROPE,,
Myanmar,MMR,2012,1202.6658960055,,,1.4,ASIA (EX. NEAR EAST),,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2012,3412.57302470262,,,18.7,,,
Montenegro,MNE,2012,6552.48071710904,50.0321,62.0663,56.8388,EASTERN EUROPE,,
Mongolia,MNG,2012,4328.89001905655,,,16.4,ASIA (EX. NEAR EAST),,
Northern Mariana Islands,MNP,2012,14013.6003306158,,,,OCEANIA,,
Mozambique,MOZ,2012,685.685748199513,,,5.0,SUB-SAHARAN AFRICA,,
Mauritania,MRT,2012,1859.11733247641,,,5.0,NORTHERN AFRICA,,
Mauritius,MUS,2012,9421.52514098225,33.5473,37.3315,35.42,SUB-SAHARAN AFRICA,,
Malawi,MWI,2012,558.46208832772,,,4.3506,SUB-SAHARAN AFRICA,,
Malaysia,MYS,2012,10600.5744240026,,,65.8,ASIA (EX. NEAR EAST),,
North America,NAC,2012,51812.8921210048,,,75.5,,,
Namibia,NAM,2012,5942.64680978673,,,12.9414,SUB-SAHARAN AFRICA,,
New Caledonia,NCL,2012,35559.5672006157,,,58.0,OCEANIA,,
Niger,NER,2012,528.510104469655,,,1.05,SUB-SAHARAN AFRICA,,
Nigeria,NGA,2012,2633.19734671361,,,16.1,SUB-SAHARAN AFRICA,,
Nicaragua,NIC,2012,1784.69836017555,,,13.5,CENTRAL AMERICA,,
Netherlands,NLD,2012,50473.9442002689,91.2207,94.495,92.86,,,
Norway,NOR,2012,102175.919298374,93.9871,95.2883,94.65,WESTERN EUROPE,,
Nepal,NPL,2012,788.202937148377,,,11.1493,ASIA (EX. NEAR EAST),,
Nauru,NRU,2012,9842.77032731856,,,,OCEANIA,,
New Zealand,NZL,2012,40053.6991536369,82.1509,81.1568,81.6445,OCEANIA,,
OECD members,OED,2012,37353.4975162109,,,,,,
Oman,OMN,2012,24642.2978768596,,,60.0,NEAR EAST,,
Other small states,OSS,2012,11084.1020617547,,,,,,
Pakistan,PAK,2012,1204.36475491585,,,8.1,ASIA (EX. NEAR EAST),,
Panama,PAN,2012,11064.8063662003,41.8947,38.6296,40.3019,CENTRAL AMERICA,,
Peru,PER,2012,6519.37852981527,,,38.2,SOUTH AMERICA,,
Philippines,PHL,2012,2614.61644401308,,,30.8,ASIA (EX. NEAR EAST),,
Palau,PLW,2012,12137.1732239921,,,,OCEANIA,,
Papua New Guinea,PNG,2012,2635.0873631547,,,3.5,OCEANIA,,
Poland,POL,2012,13087.420943321,61.5991,63.1002,62.31,EASTERN EUROPE,,
Pre-demographic dividend,PRE,2012,1686.96007926334,,,,,,
Puerto Rico (US),PRI,2012,27742.024476618,,,69.0,,,
"Korea, Dem. People's Rep.",PRK,2012,,,,0.0,,,
Portugal,PRT,2012,20593.4274224109,56.2866,64.5601,60.34,WESTERN EUROPE,,
Paraguay,PRY,2012,5642.16991672846,29.3402,29.3346,29.34,SOUTH AMERICA,,
West Bank and Gaza,PSE,2012,3067.43872735614,,,43.4,,,
Pacific island small states,PSS,2012,3493.08705679511,,,,,,
Post-demographic dividend,PST,2012,42374.8223653419,,,,,,
French Polynesia,PYF,2012,20846.5457478364,,,52.8766,OCEANIA,,
Qatar,QAT,2012,108470.387023229,82.3724,90.561,69.3,NEAR EAST,,
Romania,ROU,2012,8929.95366231474,44.3134,47.5068,45.88,EASTERN EUROPE,,
Russia,RUS,2012,15401.8515625,,,66.0,,,
Rwanda,RWA,2012,706.817269168561,,,8.02385,SUB-SAHARAN AFRICA,,
South Asia,SAS,2012,1387.18205956625,,,10.4,,,
Saudi Arabia,SAU,2012,28733.4375513452,,,54.0,NEAR EAST,,
Sudan,SDN,2012,1019.22210693359,,,,SUB-SAHARAN AFRICA,,
Senegal,SEN,2012,1326.83798848379,,,10.8,SUB-SAHARAN AFRICA,,
Singapore,SGP,2012,55547.5553077786,,,72.0,ASIA (EX. NEAR EAST),,
Solomon Islands,SLB,2012,2066.25738638356,,,6.9974,OCEANIA,,
Sierra Leone,SLE,2012,937.504428180231,,,2.5,SUB-SAHARAN AFRICA,,
El Salvador,SLV,2012,3497.91256915509,18.826,22.0306,20.3214,CENTRAL AMERICA,,
San Marino,SMR,2012,47945.8991734281,,,,WESTERN EUROPE,,
"Somalia, Fed. Rep.",SOM,2012,350.261946720512,,,1.3767,,,
Serbia,SRB,2012,6263.04086072815,,,48.1,EASTERN EUROPE,,
Sub-Saharan Africa (excluding high income),SSA,2012,1970.23745756606,,,9.9,,,
South Sudan,SSD,2012,1109.26050083408,,,,SUB-SAHARAN AFRICA,,
Sub-Saharan Africa,SSF,2012,1817.30125816633,,,9.2,,,
Small states,SST,2012,10844.5207585756,,,38.5,,,
Sao Tome and Principe,STP,2012,1192.0202911189,,,21.5724,,,
Suriname,SUR,2012,8851.24050668908,,,34.6812,SOUTH AMERICA,,
Slovakia,SVK,2012,17516.9691054078,74.3485,79.3225,76.71,EASTERN EUROPE,,
Slovenia,SVN,2012,22442.1417859955,66.1698,70.4746,68.35,EASTERN EUROPE,,
Sweden,SWE,2012,57749.5615420853,91.8002,94.5207,93.18,WESTERN EUROPE,,
Eswatini,SWZ,2012,4224.54789174487,,,20.7818,SUB-SAHARAN AFRICA,,
Sint Maarten (Dutch part),SXM,2012,28149.0997855041,,,,,,
Seychelles,SYC,2012,12337.1554669388,,,47.076,SUB-SAHARAN AFRICA,,
Syria,SYR,2012,1897.66115018696,,,24.3001,NEAR EAST,,
Turks and Caicos,TCA,2012,25923.6156503875,,,,,,
Chad,TCD,2012,1354.34344701937,,,2.1,SUB-SAHARAN AFRICA,,
East Asia & Pacific (IDA & IBRD countries),TEA,2012,5497.15517271917,,,36.1,,,
Europe & Central Asia (IDA & IBRD countries),TEC,2012,10418.3484935481,,,50.7,,,
Togo,TGO,2012,762.39162379069,,,4.0,SUB-SAHARAN AFRICA,,
Thailand,THA,2012,5725.52802835463,26.5954,26.3197,26.46,ASIA (EX. NEAR EAST),,
Tajikistan,TJK,2012,952.452819695469,,,14.51,CIS (FORMER USSR),,
Turkmenistan,TKM,2012,6053.8748468749,,,7.1958,CIS (FORMER USSR),,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2012,10263.4820243547,,,43.4,,,
Timor-Leste,TLS,2012,1022.61906675901,,,7.0,ASIA (EX. NEAR EAST),,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2012,3414.87165876956,,,18.6,,,
Tonga,TON,2012,4384.17058724217,,,30.0,OCEANIA,,
South Asia (IDA & IBRD),TSA,2012,1387.18205956625,,,10.4,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2012,1817.30125816633,,,9.2,,,
Trinidad and Tobago,TTO,2012,20332.1389531925,,,57.5,CARIBBEAN,,
Tunisia,TUN,2012,4297.26782454273,,,41.4416,NORTHERN AFRICA,,
Turkey,TUR,2012,11776.7593362033,34.6829,55.8033,45.13,NEAR EAST,,
Tuvalu,TUV,2012,3598.46163091053,,,18.7,OCEANIA,,
Tanzania,TZA,2012,861.969909667969,,,3.95,SUB-SAHARAN AFRICA,,
Uganda,UGA,2012,795.222867553127,,,4.8,SUB-SAHARAN AFRICA,,
Ukraine,UKR,2012,3951.34228515625,33.3619,37.4896,35.27,CIS (FORMER USSR),,
Upper middle income,UMC,2012,7166.76033698733,,,38.3,,,
Uruguay,URY,2012,16259.5940814256,53.7874,55.1867,54.4538,SOUTH AMERICA,,
United States,USA,2012,51708.4011556577,75.2518,74.1254,74.7,NORTHERN AMERICA,,
Uzbekistan,UZB,2012,2307.34649117185,,,23.6,CIS (FORMER USSR),,
St. Vincent and the Grenadines,VCT,2012,6713.80768643865,,,40.0,,,
Venezuela,VEN,2012,12607.2361246243,50.6182,47.4759,49.0501,SOUTH AMERICA,,
British Virgin Islands,VGB,2012,,,,37.6,,,
Virgin Islands (U.S.),VIR,2012,37795.3192590675,,,40.5479,CARIBBEAN,,
Viet Nam,VNM,2012,2185.11767654291,,,36.8,,,
Vanuatu,VUT,2012,3004.78416664293,,,10.598,OCEANIA,,
World,WLD,2012,10583.9966715989,,,33.3,,,
Samoa,WSM,2012,3934.60320799981,,,12.9225,OCEANIA,,
Kosovo,XKX,2012,3410.65550749316,,,,EASTERN EUROPE,,
Yemen,YEM,2012,1245.05068272078,,,17.4465,NEAR EAST,,
South Africa,ZAF,2012,8076.97678479741,,,41.0,SUB-SAHARAN AFRICA,,
Zambia,ZMB,2012,1710.05061343728,,,4.1,SUB-SAHARAN AFRICA,,
Zimbabwe,ZWE,2012,1239.22709745709,,,12.0,SUB-SAHARAN AFRICA,,
Aruba,ABW,2013,25813.5714408438,,,78.9,CARIBBEAN,,
Africa Eastern and Southern,AFE,2013,1706.02274412621,,,10.0,,,
Afghanistan,AFG,2013,637.087099117099,,,5.9,ASIA (EX. NEAR EAST),,
Africa Western and Central,AFW,2013,2131.60609132899,,,12.6,,,
Angola,AGO,2013,5688.57916215215,,,13.0,SUB-SAHARAN AFRICA,,
Albania,ALB,2013,4542.92903556739,,,51.8,EASTERN EUROPE,,
Andorra,AND,2013,42470.3230369366,,,84.4,WESTERN EUROPE,,
Arab World,ARB,2013,7376.02829575498,,,,,,
United Arab Emirates,ARE,2013,53247.2409495441,,,88.0,NEAR EAST,,
Argentina,ARG,2013,12963.675773326,,,59.9,SOUTH AMERICA,,
Armenia,ARM,2013,3680.16692158886,40.3467,43.8084,41.9,CIS (FORMER USSR),,
American Samoa,ASM,2013,11813.5022034589,,,,OCEANIA,,
Antigua and Barbuda,ATG,2013,15051.5113587425,,,63.4,CARIBBEAN,,
Australia,AUS,2013,68476.6788496118,82.7891,84.1358,83.4535,OCEANIA,,
Austria,AUT,2013,50305.3545774973,76.9633,84.3499,80.6188,WESTERN EUROPE,,
Azerbaijan,AZE,2013,7875.34536661549,,,73.0,CIS (FORMER USSR),,
Burundi,BDI,2013,234.844770150871,0.884975,1.68969,1.26422,SUB-SAHARAN AFRICA,,
Belgium,BEL,2013,46964.5946777056,80.1696,84.1852,82.1702,WESTERN EUROPE,,
Benin,BEN,2013,1168.92699279226,,,4.9,SUB-SAHARAN AFRICA,,
Burkina Faso,BFA,2013,759.762065168498,,,5.0,SUB-SAHARAN AFRICA,,
Bangladesh,BGD,2013,958.262989798283,5.09841,8.18118,6.63,ASIA (EX. NEAR EAST),,
Bulgaria,BGR,2013,7795.98092108928,51.7801,54.377,53.0615,EASTERN EUROPE,,
Bahrain,BHR,2013,26989.7601148469,,82.1566,90.0,NEAR EAST,,
Bahamas,BHS,2013,27642.7419759179,,,72.0,CARIBBEAN,,
Bosnia and Herzegovina,BIH,2013,5034.56634817068,,,48.5213,EASTERN EUROPE,,
Belarus,BLR,2013,7998.0802045456,51.4711,57.9418,54.17,CIS (FORMER USSR),,
Belize,BLZ,2013,5957.34953619006,,,33.6,CENTRAL AMERICA,,
Bermuda,BMU,2013,101704.40746217,,,95.3,NORTHERN AMERICA,,
Bolivia,BOL,2013,2870.02377000756,34.2187,39.9463,36.99,SOUTH AMERICA,,
Brazil,BRA,2013,12458.8903396625,52.8162,49.1403,51.04,SOUTH AMERICA,,
Barbados,BRB,2013,20410.2065438568,,,71.8,CARIBBEAN,,
Brunei,BRN,2013,44003.0644273461,,,64.5,,,
Bhutan,BTN,2013,2679.95217201538,,,22.4,ASIA (EX. NEAR EAST),,
Botswana,BWA,2013,6666.91219583487,,,30.0,SUB-SAHARAN AFRICA,,
Central African Republic,CAF,2013,364.36696260838,,,2.5,SUB-SAHARAN AFRICA,,
Canada,CAN,2013,52638.1187235237,,,85.8,NORTHERN AMERICA,,
Central Europe and the Baltics,CEB,2013,13712.6744030811,,,,,,
Switzerland,CHE,2013,87304.3305813557,,,86.34,WESTERN EUROPE,,
Channel Islands,CHI,2013,59308.4666588674,,,,,,
Chile,CHL,2013,15683.5486369155,,,58.0,SOUTH AMERICA,,
China,CHN,2013,7147.03518622344,,,45.8,ASIA (EX. NEAR EAST),,
Cote d'Ivoire,CIV,2013,1786.15862031324,,,6.6,,,
Cameroon,CMR,2013,1575.92882118897,,,10.0,SUB-SAHARAN AFRICA,,
Democratic Republic of Congo,COD,2013,460.370334930107,,,2.2,,,
Republic of the Congo,COG,2013,3697.41705884249,,,6.6,,,
Colombia,COL,2013,8279.10255642981,51.1495,52.2661,51.7,SOUTH AMERICA,,
Comoros,COM,2013,1603.32797107303,,,6.5,SUB-SAHARAN AFRICA,,
Cabo Verde,CPV,2013,3960.97596791345,,,37.5,,,
Costa Rica,CRI,2013,10803.2401962173,,,45.96,CENTRAL AMERICA,,
Caribbean small states,CSS,2013,14577.1689272446,,,,,,
Cuba,CUB,2013,6828.36428245396,29.7584,25.0893,27.93,CARIBBEAN,,
Curacao,CUW,2013,19721.292182955,,,,,,
Cayman Islands,CYM,2013,75113.7342282813,,,71.4,CARIBBEAN,,
Cyprus,CYP,2013,27764.73046875,63.807,67.2767,65.4548,NEAR EAST,,
Czechia,CZE,2013,20260.4954999375,72.9525,75.3047,74.1104,,,
Germany,DEU,2013,47206.8353514242,81.4862,86.8616,84.17,WESTERN EUROPE,,
Djibouti,DJI,2013,2075.94498424748,,,12.7,SUB-SAHARAN AFRICA,,
Dominica,DMA,2013,7822.21797211398,,,51.0,CARIBBEAN,,
Denmark,DNK,2013,61377.5940590412,94.3338,94.9244,94.6297,WESTERN EUROPE,,
Dominican Republic,DOM,2013,6136.59429329301,,,45.9,CARIBBEAN,,
Algeria,DZA,2013,5979.60138960585,,,22.5,NORTHERN AFRICA,,
East Asia & Pacific (excluding high income),EAP,2013,5952.7689297214,,,38.2,,,
Early-demographic dividend,EAR,2013,3328.41752232259,,,,,,
East Asia & Pacific,EAS,2013,9553.8618750751,,,43.2,,,
Europe & Central Asia (excluding high income),ECA,2013,7667.03397664675,,,43.2,,,
Europe & Central Asia,ECS,2013,26196.108944305,,,66.1,,,
Ecuador,ECU,2013,6109.29031510341,39.1882,41.3914,40.2791,SOUTH AMERICA,,
Egypt,EGY,2013,3025.52563552448,26.3505,32.3344,29.4,NORTHERN AFRICA,,
Euro area,EMU,2013,39097.5925470426,,,,,,
Eritrea,ERI,2013,,,,0.9,NORTHERN AFRICA,,
Spain,ESP,2013,29228.846559842,69.4701,73.6837,71.635,WESTERN EUROPE,,
Estonia,EST,2013,19310.3874900757,79.1738,80.9416,80.0043,BALTICS,,
Ethiopia,ETH,2013,484.039833104062,,,4.6,SUB-SAHARAN AFRICA,,
European Union,EUU,2013,34804.7281200996,,,,,,
Fragile and conflict affected situations,FCS,2013,2144.21479332186,,,13.5,,,
Finland,FIN,2013,49691.0145200739,90.9827,92.0491,91.5144,WESTERN EUROPE,,
Fiji,FJI,2013,4572.44377544245,,,35.2,OCEANIA,,
France,FRA,2013,42669.1795111893,79.9013,84.027,81.9198,WESTERN EUROPE,,
Faroe Islands,FRO,2013,55758.2083680611,,,90.0,WESTERN EUROPE,,
"Micronesia, Fed. Sts.",FSM,2013,2893.13437410825,,,27.8,,,
Gabon,GAB,2013,9197.70106323947,,,30.538,SUB-SAHARAN AFRICA,,
United Kingdom,GBR,2013,43606.9837896348,89.2395,90.4595,89.8441,WESTERN EUROPE,,
Georgia,GEO,2013,4712.00229382665,41.9857,44.7079,43.3,CIS (FORMER USSR),,
Ghana,GHA,2013,2294.79584693743,,,15.0,SUB-SAHARAN AFRICA,,
Guinea,GIN,2013,748.455020824734,,,4.5,SUB-SAHARAN AFRICA,,
Gambia,GMB,2013,653.862713272743,,,14.0,SUB-SAHARAN AFRICA,,
Guinea-Bissau,GNB,2013,654.304534409417,,,3.1,SUB-SAHARAN AFRICA,,
Equatorial Guinea,GNQ,2013,16304.0713196418,,,16.4,SUB-SAHARAN AFRICA,,
Greece,GRC,2013,21573.3449762805,56.349,63.5106,59.8663,WESTERN EUROPE,,
Grenada,GRD,2013,7424.80212287327,,,35.0,CARIBBEAN,,
Greenland,GRL,2013,47535.4883792376,,,65.8,NORTHERN AMERICA,,
Guatemala,GTM,2013,3444.15802275864,,,19.7,CENTRAL AMERICA,,
Guam,GUM,2013,32530.7593121483,,,65.4,OCEANIA,,
Guyana,GUY,2013,5556.91231156932,,,31.0,SOUTH AMERICA,,
High income,HIC,2013,39008.3249033591,,,75.1,,,
Hong Kong,HKG,2013,38403.7777145477,71.6802,76.8774,74.2,ASIA (EX. NEAR EAST),,
Honduras,HND,2013,2081.12843527945,,,17.8,CENTRAL AMERICA,,
Heavily indebted poor countries (HIPC),HPC,2013,960.685520477941,,,,,,
Croatia,HRV,2013,14134.9474982889,59.8949,74.1739,66.7476,EASTERN EUROPE,,
Haiti,HTI,2013,1457.83221179626,,,10.6,CARIBBEAN,,
Hungary,HUN,2013,13739.4620151401,71.4578,73.9281,72.6439,EASTERN EUROPE,,
IBRD only,IBD,2013,5845.60507389183,,,34.0,,,
IDA & IBRD total,IBT,2013,4714.62155942195,,,27.8,,,
IDA total,IDA,2013,1346.32438528916,,,9.4,,,
IDA blend,IDB,2013,1968.08172455739,,,13.9,,,
Indonesia,IDN,2013,3566.60284506078,13.287,16.5901,14.94,ASIA (EX. NEAR EAST),,
IDA only,IDX,2013,1005.78892337076,,,6.9,,,
Isle of Man,IMN,2013,83207.6588430451,,,,WESTERN EUROPE,,
India,IND,2013,1432.84397512195,,,12.3,ASIA (EX. NEAR EAST),,
Ireland,IRL,2013,52537.6108648692,78.4848,78.0063,78.2477,WESTERN EUROPE,,
Iran,IRN,2013,6222.74194840326,25.8294,33.8329,29.95,ASIA (EX. NEAR EAST),,
Iraq,IRQ,2013,6650.35282247395,,,9.2,NEAR EAST,,
Iceland,ISL,2013,50173.3360061057,95.5547,97.5293,96.5468,WESTERN EUROPE,,
Israel,ISR,2013,37034.3161080785,67.8767,72.7914,70.2503,NEAR EAST,,
Italy,ITA,2013,35701.6746002376,53.9977,63.0361,58.4593,WESTERN EUROPE,,
Jamaica,JAM,2013,5124.21301411137,40.3431,33.7402,37.1,CARIBBEAN,,
Jordan,JOR,2013,4311.21916713038,,,41.4,NEAR EAST,,
Japan,JPN,2013,40898.6478964744,85.5018,91.1412,88.2194,ASIA (EX. NEAR EAST),,
Kazakhstan,KAZ,2013,13478.459627612,,,63.3042,CIS (FORMER USSR),,
Kenya,KEN,2013,1370.87885214659,,,13.0,SUB-SAHARAN AFRICA,,
Kyrgyzstan,KGZ,2013,1269.66303464348,,,23.0,CIS (FORMER USSR),,
Cambodia,KHM,2013,1305.6600972686,,,6.0,ASIA (EX. NEAR EAST),,
Kiribati,KIR,2013,1772.08718317132,,,11.5,OCEANIA,,
St. Kitts and Nevis,KNA,2013,18580.1301949935,,,64.6,,,
South Korea,KOR,2013,28449.3591104972,81.0194,88.5287,84.77,ASIA (EX. NEAR EAST),,
Kuwait,KWT,2013,49651.0439275077,,,75.46,NEAR EAST,,
Latin America & Caribbean (excluding high income),LAC,2013,9971.1692721171,,,45.1,,,
Laos,LAO,2013,1812.51774424651,,,12.5,,,
Lebanon,LBN,2013,8162.37929361396,,,70.5,NEAR EAST,,
Liberia,LBR,2013,710.744570927863,,,3.2,SUB-SAHARAN AFRICA,,
Libya,LBY,2013,11951.7134126011,,,16.5,NORTHERN AFRICA,,
St. Lucia,LCA,2013,9577.21733754358,,,49.4,,,
Latin America & Caribbean,LCN,2013,10306.1195798788,,,46.1,,,
Least developed countries: UN classification,LDC,2013,1006.9873103895,,,6.0,,,
Low income,LIC,2013,772.500259604632,,,6.0,,,
Liechtenstein,LIE,2013,172823.607794648,,,93.8,WESTERN EUROPE,,
Sri Lanka,LKA,2013,3739.43181100202,,,,ASIA (EX. NEAR EAST),,
Lower middle income,LMC,2013,1769.94084181484,,,15.2,,,
Low & middle income,LMY,2013,4330.27496489931,,,,,,
Lesotho,LSO,2013,1151.03735837227,,,15.0,SUB-SAHARAN AFRICA,,
Late-demographic dividend,LTE,2013,8644.25761540222,,,,,,
Lithuania,LTU,2013,15636.5252586048,68.3718,68.5447,68.4529,BALTICS,,
Luxembourg,LUX,2013,120000.140729859,91.8015,95.7047,93.7765,WESTERN EUROPE,,
Latvia,LVA,2013,14484.4715282132,74.7902,75.7629,75.2344,BALTICS,,
Macao,MAC,2013,87107.8313063626,65.3794,66.1957,65.8,,,
Morocco,MAR,2013,3379.7431640625,49.0193,63.2755,56.0,NORTHERN AFRICA,,
